MAKE,MODEL,MODEL_YR,BODY_STYLE,VEHICLE_TYPE,DRIVE_TRAIN,PRODUCTION_RELEASE,VEHICLE_CLASS,BODY_FRAME,NUM_OF_SEATING,SEAT_LOC,SEAT_LOC_COMMENTS,MIN_GROSS_WEIGHT,MAX_GROSS_WEIGHT,UPPER_BELT_ANCHORAGE,UPPER_BELT_ANCHORAGE_LOC,SEAT_BELT_PRETENSIONER,SEAT_BELT_PRETENSIONER_LOC,LOAD_LIMITERS,LOAD_LIMITERS_LOC,FRNT_BELT_INDICATOR,FRNT_BELT_LOC,REAR_BELT_INDICATOR,LATCH_REAR_POSITION,HEAD_SAB,HEAD_SAB_TYPE,HEAD_SAB_LOC,HEAD_SAB_MOUNT_LOC,HEAD_SAB_MEET_REQUIREMENTS,HEAD_SAB_DEPLOY_IN_ROLLOVER,TORSO_SAB,TORSO_SAB_TYPE,TORSO_SAB_LOC,TORSO_SAB_MOUNT_LOC,KNEE_BOLSTERS,KNEE_BOLSTERS_LOC,ADL,HEAD_RESTRAINT_IND,DYNAMIC_HEAD_RESTRAINT_IND,BETI,BLIND_SPOT_DETECTION,DAY_RUN_LIGHTS,ADAPTIVE_CRUISE_CONTROL,ABS,ARS,ARS_LOC,AUTO_CRASH_NOTIFICATION,CRASH_DATA_RECORDER,ANTI_THEFT_DEVICE,ANTI_THEFT_DEVICE_TYPE,FRNT_COLLISION_WARNING,NHTSA_FRNT_COLLISION_WARNING,NHTSA_FCW_EVALUATION,LANE_DEPARTURE_WARNING,NHTSA_LANE_DEPARTURE_WARNING,NHTSA_LDW_EVALUATION,CRASH_IMMINENT_BRAKE,NHTSA_CRASH_IMMINENT_BRAKE,NHTSA_CIB_EVALUATION,DYNAMIC_BRAKE_SUPPORT,NHTSA_DYNAMIC_BRAKE_SUPPORT,NHTSA_DBS_EVALUATION,NHTSA_ESC,PELVIS_SAB,PELVIS_SAB_TYPE,PELVIS_SAB_LOC,PELVIS_SAB_MOUNT_LOC,OVERALL_STARS,FRNT_TEST_NO,FRNT_VIN,FRNT_DRIV_STARS,FRNT_PASS_STARS,FRNT_SAFETY_CONCERN_DRIV,FRNT_SAFETY_CONCERN_PASS,FRNT_FOOT_NOTES,FRNT_FOOT_NOTES_PASS,OVERALL_FRNT_STARS,CURB_WEIGHT,FRNT_TESTED_WITH,HIC15_DRIV,CHEST_DEFL_DRIV,LEFT_FEMUR_DRIV,RIGHT_FEMUR_DRIV,NIJ_DRIV,NECK_TENS_DRIV,NET_COMP_DRIV,HIC15_PASS,CHEST_DEFL_PASS,LEFT_FEMUR_PASS,RIGHT_FEMUR_PASS,NIJ_PASS,NECK_TENS_PASS,NET_COMP_PASS,SIDE_TEST_NO,SIDE_VIN,SIDE_DRIV_STARS,SIDE_PASS_STARS,SIDE_BARRIER_STAR,COMB_FRNT_STAR,COMB_REAR_STAR,SIDE_SAFETY_CONCERN_DRIV,SIDE_SAFETY_CONCERN_PASS,SIDE_FOOT_NOTES,SIDE_FOOT_NOTES_PASS,OVERALL_SIDE_STARS,SIDE_TESTED_WITH,SIDE_HIC_36_DRIV,RIB_DEFLECTION_DRIV,ABDOMEN_FORCE_DRIV,SYMPHYSIS_FORCE_DRIV,SIDE_HIC_36_PASS,PELVIC_FORCE_PASS,POLE_TEST_NO,POLE_VIN,SIDE_POLE_STARS,POLE_SAFETY_CONCERN,POLE_FOOT_NOTES,POLE_TESTED_WITH,POLE_HIC_36_DRIV,PELVIC_FORCE,ROLLOVER_POSSIBILITY,STATIC_STABI_FACTOR,TIP,ROLL_SAFETY_CONCERN,ROLL_FOOT_NOTES,ROLLOVER_STARS,NHTSA_BACKUP_CAMERA,BACKUP_CAMERA
KIA,EV6,2024,SUV,MPV,AWD,1,, ,5,"1,3,4,5,6",,,,Standard,"1, 3",Standard,"1, 3",Standard,"1, 3",,"1,3",,"4,6",Standard,Head Protection,"1,3,4,6", ,Yes, ,Standard,Torso and/or Pelvis Protection,"1,3", ,Standard,1,,"1,3,4,5,6",,,Standard, ,,,Standard/Optional,"1,3/R", ,Standard, , ,Standard,Standard & Optional,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard & Optional,Meets Performance Criteria,Standard,Standard & Optional,Meets Performance Criteria,, , , , ,5.0,14264.0,KNDC3DLC2N5076265,5.0,4.0,,,,,5.0,4541.0,"FRONTAL AIRBAG,KNEE AIR BAG",122.271,27.36,900.654,1227.5,0.19,848.026,87.458,169.856,16.904,2329.05,408.983,0.33,437.866,395.17,14269.0,KNDC34LA6N5084321,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",76.508,25.243,1306.06,1308.48,82.496,1632.87,14265.0,KNDC34LA1N5071492,5.0,,,"URTAIN AIR BAG,TORSO/PELVIS AIR BAG",361.779,3253.0,0.082,1.57,No Tip,,,5.0,,
KIA,EV6,2024,SUV,MPV,RWD,1,, ,5,"1,3,4,5,6",,,,Standard,"1, 3",Standard,"1, 3",Standard,"1, 3",,"1,3",,"4,6",Standard,Head Protection,"1,3,4,6", ,Yes, ,Standard,Torso and/or Pelvis Protection,"1,3", ,Standard,1,,"1,3,4,5,6",,,Standard, ,,,Standard/Optional,"1,3/R", ,Standard, , ,Standard,Standard & Optional,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard & Optional,Meets Performance Criteria,Standard,Standard & Optional,Meets Performance Criteria,, , , , ,5.0,14264.0,KNDC3DLC2N5076265,5.0,4.0,,,,,5.0,4541.0,"FRONTAL AIRBAG,KNEE AIR BAG",122.271,27.36,900.654,1227.5,0.19,848.026,87.458,169.856,16.904,2329.05,408.983,0.33,437.866,395.17,14269.0,KNDC34LA6N5084321,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",76.508,25.243,1306.06,1308.48,82.496,1632.87,14265.0,KNDC34LA1N5071492,5.0,,,"URTAIN AIR BAG,TORSO/PELVIS AIR BAG",361.779,3253.0,0.082,1.57,No Tip,,,5.0,,
KIA,EV9,2024,SUV,MPV,AWD,1,, ,"6
7","1,3,4,6,7,9
1,3,4,5,6,7,9",,,,Standard,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3,4,6,7,9
1,3,4,5,6,7,9",,"4,6,7,9",Standard,Head Protection,"1,3,4,6,7,9", ,TBD, ,Standard,Torso and/or Pelvis Protection,"1,3,4,6", ,Standard,1,,"1,3,4,6,7,9
1,3,4,5,6,7,9",,,Standard, ,,,Standard/Optional,"1,3,4,6/R", ,Standard, , ,Standard,Standard,Test Pending,Standard,Standard,Test Pending,Standard,Standard,Test Pending,Standard,Standard,Test Pending,, , , , ,5.0,15261.0,KNDAFFS56R6037224,4.0,4.0,,,,,4.0,5746.0,"FRONTAL AIRBAG,KNEE AIR BAG",,,,,,,,,,,,,,,15179.0,KNDAA5S24R6037656,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,,,,,15260.0,KNDAB5S17R6019673,5.0,,,"URTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,0.107,1.42,N,,,4.0,,
KIA,EV9,2024,SUV,MPV,RWD,1,, ,"6
7","1,3,4,6,7,9
1,3,4,5,6,7,9",,,,Standard,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3,4,6,7,9
1,3,4,5,6,7,9",,"4,6,7,9",Standard,Head Protection,"1,3,4,6,7,9", ,TBD, ,Standard,Torso and/or Pelvis Protection,"1,3,4,6", ,Standard,1,,"1,3,4,6,7,9
1,3,4,5,6,7,9",,,Standard, ,,,Standard/Optional,"1,3,4,6/R", ,Standard, , ,Standard,Standard,Test Pending,Standard,Standard,Test Pending,Standard,Standard,Test Pending,Standard,Standard,Test Pending,, , , , ,5.0,15261.0,KNDAFFS56R6037224,4.0,4.0,,,,,4.0,5746.0,"FRONTAL AIRBAG,KNEE AIR BAG",,,,,,,,,,,,,,,15179.0,KNDAA5S24R6037656,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,,,,,15260.0,KNDAB5S17R6019673,5.0,,,"URTAIN AIR BAG,TORSO/PELVIS AIR BAG",,,0.109,1.41,N,,,4.0,,
KIA,NIRO,2024,SUV,MPV,FWD,1,, ,5,"1,3,4,5,6",,,,Standard,"1,3",Standard,"1,3",Standard,"1,3",,"1,3",,"4,6",Standard,Head Protection,"1,3,4,6", ,Yes, ,Standard,Torso and/or Pelvis Protection,"1,3", ,Standard,1,,"1,3,4,5,6",,,Standard, ,,,Standard/Optional,"1/3,R", ,Standard, , ,Standard,Standard & Optional,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard & Optional,Only Upgrade Meets Performance Criteria,Standard,Standard & Optional,Only Upgrade Meets Performance Criteria,, , , , ,5.0,14316.0,KNDCR3LE6P5058543,4.0,4.0,,,,,4.0,3190.0,"FRONTAL AIRBAG,KNEE AIR BAG",240.64,28.898,473.376,682.876,0.29,894.89,254.16,362.194,12.179,2673.72,573.735,0.29,477.931,535.559,14328.0,KNDCR3LE5P5059019,5.0,5.0,5.0,5.0,5.0,,,,The rear passenger?s thoracic rib deflection was elevated.,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",175.292,20.444,960.22,1554.82,287.244,3599.21,14364.0,KNDCR3LE9P5052378,5.0,,,"URTAIN AIR BAG,TORSO/PELVIS AIR BAG",473.778,3076.16,0.118,1.37,No Tip,,,4.0,,
KIA,SELTOS,2024,SUV,MPV,AWD,1,, ,5,"1,3,4,5,6",,,,Standard,"1,3",Standard,"1,3",Standard,"1,3",,"1,3",,"4,6",Standard,Head Protection,"1,3,4,6", ,Yes, ,Standard,Torso and/or Pelvis Protection,"1,3", ,,,,"1,3,4,5,6",,,Optional, ,,,Optional,"1,R", ,Standard, , ,Standard,Standard & Optional,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard & Optional,Only Upgrade Meets Performance Criteria,Standard,Standard & Optional,Only Upgrade Meets Performance Criteria,, , , , ,5.0,15046.0,KNDEPCAA0R7614044,5.0,4.0,,,,,5.0,3098.0,"FRONTAL AIRBAG,KNEE AIR BAG",111.881,24.366,1651.73,1883.63,0.22,1074.33,232.069,306.402,13.567,1722.87,206.737,0.38,1064.42,599.943,15051.0,KNDEU2AA8R7583807,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",78.902,24.36,741.472,1539.32,176.659,1986.93,15048.0,KNDEU2AA7R7587699,5.0,,,"URTAIN AIR BAG,TORSO/PELVIS AIR BAG",227.431,2755.46,0.151,1.27,No Tip,,,4.0,,
KIA,SELTOS,2024,SUV,MPV,FWD,1,, ,5,"1,3,4,5,6",,,,Standard,"1,3",Standard,"1,3",Standard,"1,3",,"1,3",,"4,6",Standard,Head Protection,"1,3,4,6", ,Yes, ,Standard,Torso and/or Pelvis Protection,"1,3", ,,,,"1,3,4,5,6",,,Optional, ,,,Optional,"1,R", ,Standard, , ,Standard,Standard & Optional,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard & Optional,Only Upgrade Meets Performance Criteria,Standard,Standard & Optional,Only Upgrade Meets Performance Criteria,, , , , ,5.0,15046.0,KNDEPCAA0R7614044,5.0,4.0,,,,,5.0,3098.0,"FRONTAL AIRBAG,KNEE AIR BAG",111.881,24.366,1651.73,1883.63,0.22,1074.33,232.069,306.402,13.567,1722.87,206.737,0.38,1064.42,599.943,15051.0,KNDEU2AA8R7583807,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",78.902,24.36,741.472,1539.32,176.659,1986.93,15048.0,KNDEU2AA7R7587699,5.0,,,"URTAIN AIR BAG,TORSO/PELVIS AIR BAG",227.431,2755.46,0.169,1.23,No Tip,,,4.0,,
KIA,SORENTO,2024,SUV,MPV,AWD,1,, ,"6
7","1,3,4,6,7,9
1,3,4,5,6,7,9",,,,Standard,"1,3",Standard,"1,3",Standard,"1,3",,"1,3,4,6,7,9
1,3,4,5,6,7,9",,"4,6,7,9",Standard,Head Protection,"1,3,4,6", ,TBD, ,Standard,Torso and/or Pelvis Protection,"1,3,4,6", ,Standard,1,,"1,3,4,6,7,9
1,3,4,5,6,7,9",,,Standard, ,,,Standard/Optional,"1/3,4,6,R", ,Standard, , ,Standard,Standard & Optional,Test Pending,Standard,Standard,Meets Performance Criteria,Standard,Standard & Optional,Test Pending,Standard,Standard & Optional,Test Pending,, , , , ,5.0,11664.0,5XYRHDLF7MG069629,4.0,4.0,,,"These ratings apply to vehicles produced on and after March 9, 2021 beginning with VIN 5XYRK4LF3MG039982",,4.0,4088.0,"FRONTAL AIRBAG,KNEE AIR BAG",445.862,20.468,1228.11,1981.22,0.23,927.067,256.446,340.433,11.304,527.082,529.881,0.43,616.829,229.598,14487.0,5XYRL4JC3RG251794,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",25.451,18.253,518.428,874.0,72.818,872.068,14493.0,5XYRG4JC6RG254306,5.0,,,"URTAIN AIR BAG,TORSO/PELVIS AIR BAG",228.299,2455.95,0.159,1.25,No Tip,,,4.0,,
KIA,SORENTO,2024,SUV,MPV,FWD,1,, ,"6
7","1,3,4,6,7,9
1,3,4,5,6,7,9",,,,Standard,"1,3",Standard,"1,3",Standard,"1,3",,"1,3,4,6,7,9
1,3,4,5,6,7,9",,"4,6,7,9",Standard,Head Protection,"1,3,4,6", ,TBD, ,Standard,Torso and/or Pelvis Protection,"1,3,4,6", ,Standard,1,,"1,3,4,6,7,9
1,3,4,5,6,7,9",,,Standard, ,,,Standard/Optional,"1/3,4,6,R", ,Standard, , ,Standard,Standard & Optional,Test Pending,Standard,Standard,Meets Performance Criteria,Standard,Standard & Optional,Test Pending,Standard,Standard & Optional,Test Pending,, , , , ,5.0,11664.0,5XYRHDLF7MG069629,4.0,4.0,,,"These ratings apply to vehicles produced on and after March 9, 2021 beginning with VIN 5XYRK4LF3MG039982",,4.0,4088.0,"FRONTAL AIRBAG,KNEE AIR BAG",445.862,20.468,1228.11,1981.22,0.23,927.067,256.446,340.433,11.304,527.082,529.881,0.43,616.829,229.598,14487.0,5XYRL4JC3RG251794,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",25.451,18.253,518.428,874.0,72.818,872.068,14493.0,5XYRG4JC6RG254306,5.0,,,"URTAIN AIR BAG,TORSO/PELVIS AIR BAG",228.299,2455.95,0.159,1.25,No Tip,,,4.0,,
KIA,SORENTO HYBRID,2024,SUV,MPV,AWD,1,, ,6,"1,3,4,6,7,9",,,,Standard,"1,3",Standard,"1,3",Standard,"1,3",,"1,3",,"4,6,7,9",Standard,Head Protection,"1,3,4,6", ,Yes, ,Standard,Torso and/or Pelvis Protection,"1,3", ,Standard,1,,"1,3,4,6,7,9",,,Standard, ,,,Optional,"1,3,R", ,Standard, , ,Standard,Standard,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,, , , , ,4.0,11664.0,5XYRHDLF7MG069629,4.0,4.0,,,,,4.0,4088.0,"FRONTAL AIR BAG,KNEE AIR BAG",445.862,20.468,1228.106,1981.222,0.23,927.067,256.446,340.433,11.304,527.082,529.881,0.43,616.829,229.598,11581.0,KNDRH4LG8M5019632,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",45.128,33.156,673.974,1177.937,151.322,1395.382,11582.0,5XYRG4LC8MG006449,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",279.568,2575.162,0.159,1.25,No Tip,,,4.0,,
KIA,SORENTO HYBRID,2024,SUV,MPV,FWD,1,, ,6,"1,3,4,6,7,9",,,,Standard,"1,3",Standard,"1,3",Standard,"1,3",,"1,3",,"4,6,7,9",Standard,Head Protection,"1,3,4,6", ,Yes, ,Standard,Torso and/or Pelvis Protection,"1,3", ,Standard,1,,"1,3,4,6,7,9",,,Standard, ,,,Standard/Optional,"1/3,4,6,R", ,Standard, , ,Standard,Standard,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,, , , , ,4.0,11664.0,5XYRHDLF7MG069629,4.0,4.0,,,,,4.0,4088.0,"FRONTAL AIR BAG,KNEE AIR BAG",445.862,20.468,1228.106,1981.222,0.23,927.067,256.446,340.433,11.304,527.082,529.881,0.43,616.829,229.598,11581.0,KNDRH4LG8M5019632,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",45.128,33.156,673.974,1177.937,151.322,1395.382,11582.0,5XYRG4LC8MG006449,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",279.568,2575.162,0.159,1.25,No Tip,,,4.0,,
KIA,SOUL,2024,SUV,MPV,FWD,1,, ,5,"1,3,4,5,6",,,,Standard,"1,3",Standard,"1,3",Standard,"1,3",,"1,3",,"4,6",Standard,Head Protection,"1,3,4,6", ,Yes, ,Standard,Torso and/or Pelvis Protection,"1,3", ,,,,"1,3,4,5,6",,,Optional, ,,,Optional,"1,3,R", ,Standard, , ,Standard,Standard & Optional,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard & Optional,Only Upgrade Meets Performance Criteria,Standard,Standard & Optional,Meets Performance Criteria,, , , , ,4.0,10830.0,KNDJ23AU5L7071269,5.0,4.0,,,,,4.0,2884.0,FRONTAL AIR BAG,252.157,25.095,217.239,1270.236,0.26,748.178,163.407,322.959,16.822,1052.886,684.124,0.39,712.839,380.177,10833.0,KNDJ23AU4L7011046,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",142.086,26.34,1152.177,2180.581,421.665,2716.734,10987.0,KNDJ23AU7L7718352,3.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",322.128,4848.709,0.147,1.28,No Tip,,,4.0,,
KIA,SPORTAGE,2024,SUV,MPV,AWD,1,, ,5,"1,3,4,5,6",,,,Standard,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3,4,5,6",,"4,6",Standard,Head Protection,"1,3,4,6", ,Yes, ,Standard,Torso and/or Pelvis Protection,"1,3,4,6", ,,,,"1,3,4,5,6",,,Optional, ,,,Optional,"1,3,R", ,Standard, , ,Standard,Standard & Optional,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard & Optional,Only Upgrade Meets Performance Criteria,Standard,Standard & Optional,Only Upgrade Meets Performance Criteria,, , , , ,5.0,14282.0,5XYK6CAF3PG082127,5.0,5.0,,,,,5.0,3639.0,"FRONTAL AIRBAG,KNEE AIR BAG",299.076,23.626,212.226,685.722,0.25,1169.36,64.142,307.172,10.295,1298.62,902.569,0.31,787.795,512.888,15033.0,KNDPU3DG0R7119585,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",69.702,22.805,719.71,1096.53,81.833,2585.07,15030.0,5XYK33DF8RG175166,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",269.63,2135.41,0.169,1.23,No Tip,,,4.0,,
KIA,SPORTAGE,2024,SUV,MPV,FWD,1,, ,5,"1,3,4,5,6",,,,Standard,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3,4,5,6",,"4,6",Standard,Head Protection,"1,3,4,6", ,Yes, ,Standard,Torso and/or Pelvis Protection,"1,3,4,6", ,,,,"1,3,4,5,6",,,Optional, ,,,Optional,"1,3,R", ,Standard, , ,Standard,Standard & Optional,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard & Optional,Only Upgrade Meets Performance Criteria,Standard,Standard & Optional,Only Upgrade Meets Performance Criteria,, , , , ,5.0,14282.0,5XYK6CAF3PG082127,5.0,5.0,,,,,5.0,3639.0,"FRONTAL AIRBAG,KNEE AIR BAG",299.076,23.626,212.226,685.722,0.25,1169.36,64.142,307.172,10.295,1298.62,902.569,0.31,787.795,512.888,15033.0,KNDPU3DG0R7119585,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",69.702,22.805,719.71,1096.53,81.833,2585.07,15030.0,5XYK33DF8RG175166,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",269.63,2135.41,0.169,1.23,No Tip,,,4.0,,
KIA,SPORTAGE HYBRID,2024,SUV,MPV,AWD,1,, ,5,"1,3,4,5,6",,,,Standard,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3,4,5,6",,"4,6",Standard,Head Protection,"1,3,4,6", ,Yes, ,Standard,Torso and/or Pelvis Protection,"1,3,4,6", ,,,,"1,3,4,5,6",,,Optional, ,,,Optional,"1,3,R", ,Standard, , ,Standard,Standard & Optional,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard & Optional,Only Upgrade Meets Performance Criteria,Standard,Standard & Optional,Only Upgrade Meets Performance Criteria,, , , , ,5.0,14282.0,5XYK6CAF3PG082127,5.0,5.0,,,,,5.0,3639.0,"FRONTAL AIRBAG,KNEE AIR BAG",299.076,23.626,212.226,685.722,0.25,1169.36,64.142,307.172,10.295,1298.62,902.569,0.31,787.795,512.888,15033.0,KNDPU3DG0R7119585,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",69.702,22.805,719.71,1096.53,81.833,2585.07,15030.0,5XYK33DF8RG175166,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",269.63,2135.41,0.169,1.23,No Tip,,,4.0,,
KIA,SPORTAGE HYBRID,2024,SUV,MPV,FWD,1,, ,5,"1,3,4,5,6",,,,Standard,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3,4,5,6",,"4,6",Standard,Head Protection,"1,3,4,6", ,Yes, ,Standard,Torso and/or Pelvis Protection,"1,3,4,6", ,,,,"1,3,4,5,6",,,Optional, ,,,Optional,"1,3,R", ,Standard, , ,Standard,Standard & Optional,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard & Optional,Only Upgrade Meets Performance Criteria,Standard,Standard & Optional,Only Upgrade Meets Performance Criteria,, , , , ,5.0,14282.0,5XYK6CAF3PG082127,5.0,5.0,,,,,5.0,3639.0,"FRONTAL AIRBAG,KNEE AIR BAG",299.076,23.626,212.226,685.722,0.25,1169.36,64.142,307.172,10.295,1298.62,902.569,0.31,787.795,512.888,15033.0,KNDPU3DG0R7119585,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",69.702,22.805,719.71,1096.53,81.833,2585.07,15030.0,5XYK33DF8RG175166,5.0,,,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",269.63,2135.41,0.169,1.23,No Tip,,,4.0,,
KIA,TELLURIDE,2024,SUV,MPV,AWD,1,, ,"7
8","1,3,4,6,7,8,9
1,3,4,5,6,7,8,9",,,,Standard,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3,4,6,7,8,9
1,3,4,5,6,7,8,9",,"4,6,7",Standard,Head Protection,"1,3,4,6,7,9", ,TBD, ,Standard,Torso and/or Pelvis Protection,"1,3,4,6", ,Standard,1,,"1,3,4,6,7,8,9
1,3,4,5,6,7,8,9",,,Standard, ,,,Standard/Optional,"1,3,4,6/R", ,Standard, , ,Standard,Standard & Optional,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard & Optional,Meets Performance Criteria,Standard,Standard & Optional,Meets Performance Criteria,, , , , ,5.0,10837.0,5XYP2DHC9LG048982,4.0,4.0,,,,,4.0,4257.0,"FRONTAL AIRBAG,KNEE AIR BAG",281.313,23.269,727.703,4438.22,0.27,1224.5,142.033,377.922,9.258,1561.12,1639.84,0.36,583.77,404.869,14388.0,5XYP34GCXPG354948,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",31.978,15.228,371.428,1520.32,46.414,1293.35,14308.0,5XYP34GC5PG344733,5.0,,,"URTAIN AIR BAG,TORSO/PELVIS AIR BAG",443.547,2414.06,0.143,1.29,No Tip,,,4.0,,
KIA,TELLURIDE,2024,SUV,MPV,FWD,1,, ,"7
8","1,3,4,6,7,8,9
1,3,4,5,6,7,8,9",,,,Standard,"1,3",Standard,"1,3,4,6",Standard,"1,3,4,6",,"1,3,4,6,7,8,9
1,3,4,5,6,7,8,9",,"4,6,7",Standard,Head Protection,"1,3,4,6,7,9", ,TBD, ,Standard,Torso and/or Pelvis Protection,"1,3,4,6", ,Standard,1,,"1,3,4,6,7,8,9
1,3,4,5,6,7,8,9",,,Standard, ,,,Standard/Optional,"1,3,4,6/R", ,Standard, , ,Standard,Standard & Optional,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard & Optional,Meets Performance Criteria,Standard,Standard & Optional,Meets Performance Criteria,, , , , ,5.0,10837.0,5XYP2DHC9LG048982,4.0,4.0,,,,,4.0,4257.0,"FRONTAL AIRBAG,KNEE AIR BAG",281.313,23.269,727.703,4438.22,0.27,1224.5,142.033,377.922,9.258,1561.12,1639.84,0.36,583.77,404.869,14388.0,5XYP34GCXPG354948,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",31.978,15.228,371.428,1520.32,46.414,1293.35,14308.0,5XYP34GC5PG344733,5.0,,,"URTAIN AIR BAG,TORSO/PELVIS AIR BAG",443.547,2414.06,0.155,1.26,No Tip,,,4.0,,
LEXUS,RX 350,2024,SUV,MPV,AWD,1,, ,5,"1, 3, 4, 5, 6",-,5465.0,5620.0,Standard,"1, 3",Standard,"1, 3, 4, 6",Standard,"1, 3, 4, 6",,"1, 3, 4, 5, 6",,"4, 6",Standard,Head Protection,"1, 3, 4, 6", ,Yes, ,Standard,Torso and/or Pelvis Protection,"1, 3, 4, 6", ,Standard,1,,"1, 3, 4, 5, 6",,,Standard, ,,,Standard,"1,3,4,6,R", ,Standard, , ,Standard,Standard,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,Standard,Standard,Meets Performance Criteria,, , , , ,5.0,14425.0,2T2BAMCA1PC009674,4.0,4.0,,,,,4.0,4275.0,"FRONTAL AIRBAG,KNEE AIR BAG",165.425,27.414,1569.92,2086.54,0.3,1337.92,73.699,472.075,15.147,2021.45,1728.49,0.31,712.466,507.592,14464.0,2T2BBMCA0PC005158,5.0,5.0,5.0,5.0,5.0,,,,,5.0,"CURTAIN AIR BAG,TORSO/PELVIS AIR BAG",58.387,8.095,439.725,915.198,63.483,2844.66,14426.0,2T2BAMBA4PC001716,5.0,,,"URTAIN AIR BAG,TORSO/PELVIS AIR BAG",317.242,4086.79,0.155,1.26,No Tip, ,,4.0,,
